nohup: ignoring input
 34%|███▎      | 67/200 [16:35:44<34:59:11, 947.01s/it]epoch: 66	loss_full: 0.07120	loss_d: 0.00000	loss_semi: 0.03042	mean IOU: 0.761	mean IOU w/ bg: 0.730
 34%|███▍      | 68/200 [16:51:32<34:43:37, 947.10s/it]epoch: 67	loss_full: 0.06880	loss_d: 0.00000	loss_semi: 0.03077	mean IOU: 0.763	mean IOU w/ bg: 0.732
 34%|███▍      | 69/200 [17:07:14<34:24:46, 945.69s/it]epoch: 68	loss_full: 0.06823	loss_d: 0.00000	loss_semi: 0.03059	mean IOU: 0.760	mean IOU w/ bg: 0.728
 35%|███▌      | 70/200 [17:22:54<34:05:27, 944.06s/it]epoch: 69	loss_full: 0.06740	loss_d: 0.00000	loss_semi: 0.03128	mean IOU: 0.762	mean IOU w/ bg: 0.731
 36%|███▌      | 71/200 [17:38:41<33:51:18, 944.79s/it]epoch: 70	loss_full: 0.07001	loss_d: 0.00000	loss_semi: 0.03064	mean IOU: 0.762	mean IOU w/ bg: 0.731
 36%|███▌      | 72/200 [17:54:29<33:38:04, 945.97s/it]epoch: 71	loss_full: 0.06557	loss_d: 0.00000	loss_semi: 0.02974	mean IOU: 0.769	mean IOU w/ bg: 0.739
 36%|███▋      | 73/200 [18:10:19<33:24:28, 947.00s/it]epoch: 72	loss_full: 0.06502	loss_d: 0.00000	loss_semi: 0.02853	mean IOU: 0.765	mean IOU w/ bg: 0.734
 37%|███▋      | 74/200 [18:26:05<33:08:22, 946.84s/it]epoch: 73	loss_full: 0.07818	loss_d: 0.00000	loss_semi: 0.02894	mean IOU: 0.770	mean IOU w/ bg: 0.740
 38%|███▊      | 75/200 [18:41:51<32:52:00, 946.56s/it]epoch: 74	loss_full: 0.06260	loss_d: 0.00000	loss_semi: 0.02844	mean IOU: 0.764	mean IOU w/ bg: 0.733
 38%|███▊      | 76/200 [18:57:40<32:37:52, 947.36s/it]epoch: 75	loss_full: 0.06166	loss_d: 0.00000	loss_semi: 0.02863	mean IOU: 0.777	mean IOU w/ bg: 0.748
 38%|███▊      | 77/200 [19:13:37<32:27:43, 950.11s/it]epoch: 76	loss_full: 0.06949	loss_d: 0.00000	loss_semi: 0.02813	mean IOU: 0.759	mean IOU w/ bg: 0.728
 39%|███▉      | 78/200 [19:29:25<32:10:21, 949.36s/it]epoch: 77	loss_full: 0.06180	loss_d: 0.00000	loss_semi: 0.02770	mean IOU: 0.776	mean IOU w/ bg: 0.747
 40%|███▉      | 79/200 [19:45:10<31:52:27, 948.32s/it]epoch: 78	loss_full: 0.06079	loss_d: 0.00000	loss_semi: 0.02765	mean IOU: 0.763	mean IOU w/ bg: 0.732
 40%|████      | 80/200 [20:00:58<31:35:54, 947.96s/it]epoch: 79	loss_full: 0.06261	loss_d: 0.00000	loss_semi: 0.02631	mean IOU: 0.769	mean IOU w/ bg: 0.738
 40%|████      | 81/200 [20:16:46<31:20:33, 948.18s/it]epoch: 80	loss_full: 0.07361	loss_d: 0.00000	loss_semi: 0.03281	mean IOU: 0.766	mean IOU w/ bg: 0.735
 41%|████      | 82/200 [20:32:44<31:10:12, 950.95s/it]epoch: 81	loss_full: 0.05865	loss_d: 0.00000	loss_semi: 0.03016	mean IOU: 0.768	mean IOU w/ bg: 0.737
 42%|████▏     | 83/200 [20:48:31<30:52:10, 949.83s/it]epoch: 82	loss_full: 0.05752	loss_d: 0.00000	loss_semi: 0.02893	mean IOU: 0.763	mean IOU w/ bg: 0.732
 42%|████▏     | 84/200 [21:04:19<30:35:02, 949.16s/it]epoch: 83	loss_full: 0.05810	loss_d: 0.00000	loss_semi: 0.02920	mean IOU: 0.758	mean IOU w/ bg: 0.727
